files,target,images
../input/fashiondata/data/beauty/5da81e78b25b035d1d17b04b_0.jpg,beauty,5da81e78b25b035d1d17b04b_0.jpg
../input/fashiondata/data/jewelry and watches/5db811dbd5424ee1f33532fd_0.jpg,jewelry and watches,5db811dbd5424ee1f33532fd_0.jpg
../input/fashiondata/data/bags/5da817a06504fb65da0034f4_0.jpg,bags,5da817a06504fb65da0034f4_0.jpg
../input/fashiondata/data/bags/5db810cbd5424ee1f3352b08_0.jpg,bags,5db810cbd5424ee1f3352b08_0.jpg
../input/fashiondata/data/beauty/5da822446504fb65c4de4148_2.jpg,beauty,5da822446504fb65c4de4148_2.jpg
../input/fashiondata/data/bags/5da826337861c2af6a5a9862_0.jpg,bags,5da826337861c2af6a5a9862_0.jpg
../input/fashiondata/data/jewelry and watches/5da81ad47861c2af6a5a8430_3.jpg,jewelry and watches,5da81ad47861c2af6a5a8430_3.jpg
../input/fashiondata/data/bags/5da81b2a6504fb65c4de3da5_1.jpg,bags,5da81b2a6504fb65c4de3da5_1.jpg
../input/fashiondata/data/beauty/5da81b33b25b035d1d17a609_0.jpg,beauty,5da81b33b25b035d1d17a609_0.jpg
../input/fashiondata/data/beauty/5da821a4b25b035d1d17b920_0.jpg,beauty,5da821a4b25b035d1d17b920_0.jpg
../input/fashiondata/data/jewelry and watches/5da8190b6504fb65cb2615fd_4.jpg,jewelry and watches,5da8190b6504fb65cb2615fd_4.jpg
../input/fashiondata/data/beauty/5da81b55b25b035d1d17a6ff_0.jpg,beauty,5da81b55b25b035d1d17a6ff_0.jpg
../input/fashiondata/data/shoes/5da8185b6504fb65c4de3b93_1.jpg,shoes,5da8185b6504fb65c4de3b93_1.jpg
../input/fashiondata/data/beauty/5da81b33b25b035d1d17a623_1.jpg,beauty,5da81b33b25b035d1d17a623_1.jpg
../input/fashiondata/data/jewelry and watches/5da81c46465e00845f490af3_0.jpg,jewelry and watches,5da81c46465e00845f490af3_0.jpg
../input/fashiondata/data/jewelry and watches/5da81be16504fb65da0035b7_0.jpg,jewelry and watches,5da81be16504fb65da0035b7_0.jpg
../input/fashiondata/data/beauty/5da8216bb25b035d1d17b5c6_1.jpg,beauty,5da8216bb25b035d1d17b5c6_1.jpg
../input/fashiondata/data/jewelry and watches/5da81d5b7f3e301b4504b689_2.jpg,jewelry and watches,5da81d5b7f3e301b4504b689_2.jpg
../input/fashiondata/data/jewelry and watches/5da81b0a7f3e301b4504b3ad_3.jpg,jewelry and watches,5da81b0a7f3e301b4504b3ad_3.jpg
../input/fashiondata/data/beauty/5da82155b25b035d1d17b447_0.jpg,beauty,5da82155b25b035d1d17b447_0.jpg
../input/fashiondata/data/beauty/5da820956504fb65da003d96_0.jpg,beauty,5da820956504fb65da003d96_0.jpg
../input/fashiondata/data/bags/5da81d5b7861c2af6a5a8f23_2.jpg,bags,5da81d5b7861c2af6a5a8f23_2.jpg
../input/fashiondata/data/beauty/5da81c4eb25b035d1d17aa51_2.jpg,beauty,5da81c4eb25b035d1d17aa51_2.jpg
../input/fashiondata/data/shoes/5da820956504fb65da003dd5_4.jpg,shoes,5da820956504fb65da003dd5_4.jpg
../input/fashiondata/data/shoes/5db810d1d5424ee1f3352c0c_1.jpg,shoes,5db810d1d5424ee1f3352c0c_1.jpg
../input/fashiondata/data/jewelry and watches/5db8119bd5424ee1f335316f_0.jpg,jewelry and watches,5db8119bd5424ee1f335316f_0.jpg
../input/fashiondata/data/jewelry and watches/5da81cde7861c2af6a5a889d_2.jpg,jewelry and watches,5da81cde7861c2af6a5a889d_2.jpg
../input/fashiondata/data/bags/5da81f776504fb65cb261925_1.jpg,bags,5da81f776504fb65cb261925_1.jpg
../input/fashiondata/data/jewelry and watches/5da81a487d3a9baa211f7ec6_3.jpg,jewelry and watches,5da81a487d3a9baa211f7ec6_3.jpg
../input/fashiondata/data/bags/5da81b2a6504fb65c4de3dd9_2.jpg,bags,5da81b2a6504fb65c4de3dd9_2.jpg
../input/fashiondata/data/jewelry and watches/5da8192d6504fb65cea6ffd5_2.jpg,jewelry and watches,5da8192d6504fb65cea6ffd5_2.jpg
../input/fashiondata/data/bags/5e5030684c033d42c0c05596_0.jpg,bags,5e5030684c033d42c0c05596_0.jpg
../input/fashiondata/data/bags/5db81004d5424ee1f3352604_5.jpg,bags,5db81004d5424ee1f3352604_5.jpg
../input/fashiondata/data/bags/5da81cfa7861c2af6a5a8a6e_4.jpg,bags,5da81cfa7861c2af6a5a8a6e_4.jpg
../input/fashiondata/data/jewelry and watches/5da81a986504fb65cea70029_3.jpg,jewelry and watches,5da81a986504fb65cea70029_3.jpg
../input/fashiondata/data/jewelry and watches/5da81a2d7d3a9baa211f7dd7_0.jpg,jewelry and watches,5da81a2d7d3a9baa211f7dd7_0.jpg
../input/fashiondata/data/jewelry and watches/5da81c2c7d3a9baa211f8336_0.jpg,jewelry and watches,5da81c2c7d3a9baa211f8336_0.jpg
../input/fashiondata/data/beauty/5da826337861c2af6a5a9848_2.jpg,beauty,5da826337861c2af6a5a9848_2.jpg
../input/fashiondata/data/jewelry and watches/5da81b0a7f3e301b4504b3ac_2.jpg,jewelry and watches,5da81b0a7f3e301b4504b3ac_2.jpg
../input/fashiondata/data/beauty/5db810cbd5424ee1f3352b0a_2.jpg,beauty,5db810cbd5424ee1f3352b0a_2.jpg
../input/fashiondata/data/beauty/5da81af07d3a9baa211f8239_0.jpg,beauty,5da81af07d3a9baa211f8239_0.jpg
../input/fashiondata/data/shoes/5da8222b6504fb65da005bc5_0.jpg,shoes,5da8222b6504fb65da005bc5_0.jpg
../input/fashiondata/data/shoes/5da81b0a7f3e301b4504b3dc_4.jpg,shoes,5da81b0a7f3e301b4504b3dc_4.jpg
../input/fashiondata/data/shoes/5da821ed6504fb65da005670_1.jpg,shoes,5da821ed6504fb65da005670_1.jpg
../input/fashiondata/data/bags/5da81b177f3e301b4504b40c_3.jpg,bags,5da81b177f3e301b4504b40c_3.jpg
../input/fashiondata/data/jewelry and watches/5da81e78b25b035d1d17b05c_2.jpg,jewelry and watches,5da81e78b25b035d1d17b05c_2.jpg
../input/fashiondata/data/shoes/5da81af47d3a9baa211f8241_0.jpg,shoes,5da81af47d3a9baa211f8241_0.jpg
../input/fashiondata/data/jewelry and watches/5da81cd67861c2af6a5a886e_2.jpg,jewelry and watches,5da81cd67861c2af6a5a886e_2.jpg
../input/fashiondata/data/shoes/5da8185b6504fb65c4de3b92_1.jpg,shoes,5da8185b6504fb65c4de3b92_1.jpg
../input/fashiondata/data/jewelry and watches/5da81ea66504fb65cea701de_2.jpg,jewelry and watches,5da81ea66504fb65cea701de_2.jpg
../input/fashiondata/data/bags/5da819ea6504fb65d41c5597_2.jpg,bags,5da819ea6504fb65d41c5597_2.jpg
../input/fashiondata/data/beauty/5da821b4b25b035d1d17b9ee_0.jpg,beauty,5da821b4b25b035d1d17b9ee_0.jpg
../input/fashiondata/data/jewelry and watches/5da819936504fb65c4de3c36_4.jpg,jewelry and watches,5da819936504fb65c4de3c36_4.jpg
../input/fashiondata/data/jewelry and watches/5da81f776504fb65cb261945_0.jpg,jewelry and watches,5da81f776504fb65cb261945_0.jpg
../input/fashiondata/data/shoes/5da817db6504fb65d41c5485_1.jpg,shoes,5da817db6504fb65d41c5485_1.jpg
../input/fashiondata/data/jewelry and watches/5da81b60b25b035d1d17a72b_4.jpg,jewelry and watches,5da81b60b25b035d1d17a72b_4.jpg
../input/fashiondata/data/beauty/5da8215fb25b035d1d17b4b2_0.jpg,beauty,5da8215fb25b035d1d17b4b2_0.jpg
../input/fashiondata/data/jewelry and watches/5da81ceb7861c2af6a5a89c4_2.jpg,jewelry and watches,5da81ceb7861c2af6a5a89c4_2.jpg
../input/fashiondata/data/shoes/5da81ef4b25b035d1d17b188_4.jpg,shoes,5da81ef4b25b035d1d17b188_4.jpg
../input/fashiondata/data/jewelry and watches/5da81cfa7861c2af6a5a8a58_0.jpg,jewelry and watches,5da81cfa7861c2af6a5a8a58_0.jpg
../input/fashiondata/data/beauty/5da81a06b25b035d1d17a456_2.jpg,beauty,5da81a06b25b035d1d17a456_2.jpg
../input/fashiondata/data/bags/5da81b55b25b035d1d17a6b1_2.jpg,bags,5da81b55b25b035d1d17a6b1_2.jpg
../input/fashiondata/data/jewelry and watches/5db81110d5424ee1f3352d59_1.jpg,jewelry and watches,5db81110d5424ee1f3352d59_1.jpg
../input/fashiondata/data/shoes/5da81d227861c2af6a5a8bc7_0.jpg,shoes,5da81d227861c2af6a5a8bc7_0.jpg
../input/fashiondata/data/shoes/5da81ce17d3a9baa211f83c0_0.jpg,shoes,5da81ce17d3a9baa211f83c0_0.jpg
../input/fashiondata/data/bags/5db810cdd5424ee1f3352b61_2.jpg,bags,5db810cdd5424ee1f3352b61_2.jpg
../input/fashiondata/data/jewelry and watches/5da81d417861c2af6a5a8d70_0.jpg,jewelry and watches,5da81d417861c2af6a5a8d70_0.jpg
../input/fashiondata/data/bags/5da81ad07d3a9baa211f7fa6_0.jpg,bags,5da81ad07d3a9baa211f7fa6_0.jpg
../input/fashiondata/data/jewelry and watches/5da81d4b7f3e301b4504b5b7_1.jpg,jewelry and watches,5da81d4b7f3e301b4504b5b7_1.jpg
../input/fashiondata/data/shoes/5da81e78b25b035d1d17b00f_3.jpg,shoes,5da81e78b25b035d1d17b00f_3.jpg
../input/fashiondata/data/jewelry and watches/5da81e97b25b035d1d17b07c_0.jpg,jewelry and watches,5da81e97b25b035d1d17b07c_0.jpg
../input/fashiondata/data/bags/5da81c9d7861c2af6a5a8606_4.jpg,bags,5da81c9d7861c2af6a5a8606_4.jpg
../input/fashiondata/data/beauty/5da81f3c7861c2af6a5a9558_4.jpg,beauty,5da81f3c7861c2af6a5a9558_4.jpg
../input/fashiondata/data/beauty/5da81b55b25b035d1d17a700_3.jpg,beauty,5da81b55b25b035d1d17a700_3.jpg
../input/fashiondata/data/bags/5da81ae67d3a9baa211f815d_2.jpg,bags,5da81ae67d3a9baa211f815d_2.jpg
../input/fashiondata/data/bags/5da81c996504fb65da00361e_0.jpg,bags,5da81c996504fb65da00361e_0.jpg
../input/fashiondata/data/beauty/5da820416504fb65da003916_0.jpg,beauty,5da820416504fb65da003916_0.jpg
../input/fashiondata/data/jewelry and watches/5da81f0b7861c2af6a5a932c_3.jpg,jewelry and watches,5da81f0b7861c2af6a5a932c_3.jpg
../input/fashiondata/data/bags/5da81b60b25b035d1d17a70b_1.jpg,bags,5da81b60b25b035d1d17a70b_1.jpg
../input/fashiondata/data/bags/5db81220d5424ee1f335353e_5.jpg,bags,5db81220d5424ee1f335353e_5.jpg
../input/fashiondata/data/beauty/5da81c1db25b035d1d17a9a5_0.jpg,beauty,5da81c1db25b035d1d17a9a5_0.jpg
../input/fashiondata/data/beauty/5da8204d6504fb65da003952_0.jpg,beauty,5da8204d6504fb65da003952_0.jpg
../input/fashiondata/data/jewelry and watches/5db80fc4d5424ee1f3352486_2.jpg,jewelry and watches,5db80fc4d5424ee1f3352486_2.jpg
../input/fashiondata/data/shoes/5da81b247f3e301b4504b4b7_0.jpg,shoes,5da81b247f3e301b4504b4b7_0.jpg
../input/fashiondata/data/bags/5db81223d5424ee1f33535bf_0.jpg,bags,5db81223d5424ee1f33535bf_0.jpg
../input/fashiondata/data/bags/5da81e6d465e00845f490b8f_5.jpg,bags,5da81e6d465e00845f490b8f_5.jpg
../input/fashiondata/data/bags/5da81a986504fb65cea70057_1.jpg,bags,5da81a986504fb65cea70057_1.jpg
../input/fashiondata/data/beauty/5da821347f3e301b4504babb_0.jpg,beauty,5da821347f3e301b4504babb_0.jpg
../input/fashiondata/data/bags/5da81d526504fb65da0036a6_0.jpg,bags,5da81d526504fb65da0036a6_0.jpg
../input/fashiondata/data/beauty/5da81c8a7861c2af6a5a851d_0.jpg,beauty,5da81c8a7861c2af6a5a851d_0.jpg
../input/fashiondata/data/jewelry and watches/5da81a06b25b035d1d17a445_1.jpg,jewelry and watches,5da81a06b25b035d1d17a445_1.jpg
../input/fashiondata/data/bags/5da8216bb25b035d1d17b5ba_0.jpg,bags,5da8216bb25b035d1d17b5ba_0.jpg
../input/fashiondata/data/shoes/5db81238d5424ee1f33536a1_2.jpg,shoes,5db81238d5424ee1f33536a1_2.jpg
../input/fashiondata/data/bags/5e4d39024c033d562da0e1c2_0.jpg,bags,5e4d39024c033d562da0e1c2_0.jpg
../input/fashiondata/data/bags/5db81112d5424ee1f3352db0_1.jpg,bags,5db81112d5424ee1f3352db0_1.jpg
../input/fashiondata/data/shoes/5da821fe6504fb65da0057df_0.jpg,shoes,5da821fe6504fb65da0057df_0.jpg
../input/fashiondata/data/bags/5da8215ab25b035d1d17b49f_4.jpg,bags,5da8215ab25b035d1d17b49f_4.jpg
../input/fashiondata/data/bags/5da81c8a7861c2af6a5a8539_4.jpg,bags,5da81c8a7861c2af6a5a8539_4.jpg
../input/fashiondata/data/jewelry and watches/5da81cb77861c2af6a5a87cd_0.jpg,jewelry and watches,5da81cb77861c2af6a5a87cd_0.jpg
../input/fashiondata/data/beauty/5da81be16504fb65da0035ca_0.jpg,beauty,5da81be16504fb65da0035ca_0.jpg
../input/fashiondata/data/bags/5da81a317d3a9baa211f7e20_0.jpg,bags,5da81a317d3a9baa211f7e20_0.jpg
../input/fashiondata/data/shoes/5da81d517f3e301b4504b5ed_0.jpg,shoes,5da81d517f3e301b4504b5ed_0.jpg
../input/fashiondata/data/shoes/5db810ced5424ee1f3352b7b_0.jpg,shoes,5db810ced5424ee1f3352b7b_0.jpg
../input/fashiondata/data/shoes/5da81d547861c2af6a5a8ed8_0.jpg,shoes,5da81d547861c2af6a5a8ed8_0.jpg
../input/fashiondata/data/shoes/5da81f696504fb65d41c5837_5.jpg,shoes,5da81f696504fb65d41c5837_5.jpg
../input/fashiondata/data/beauty/5da821426504fb65da004a48_3.jpg,beauty,5da821426504fb65da004a48_3.jpg
../input/fashiondata/data/beauty/5da821926504fb65da00502b_3.jpg,beauty,5da821926504fb65da00502b_3.jpg
../input/fashiondata/data/jewelry and watches/5da81a766504fb65da003577_1.jpg,jewelry and watches,5da81a766504fb65da003577_1.jpg
../input/fashiondata/data/shoes/5da821476504fb65da004abd_0.jpg,shoes,5da821476504fb65da004abd_0.jpg
../input/fashiondata/data/bags/5db81222d5424ee1f335358c_0.jpg,bags,5db81222d5424ee1f335358c_0.jpg
../input/fashiondata/data/beauty/5da8192d6504fb65cea6ffde_2.jpg,beauty,5da8192d6504fb65cea6ffde_2.jpg
../input/fashiondata/data/shoes/5da81f0b7861c2af6a5a9328_1.jpg,shoes,5da81f0b7861c2af6a5a9328_1.jpg
../input/fashiondata/data/jewelry and watches/5da81bd76504fb65d41c5614_2.jpg,jewelry and watches,5da81bd76504fb65d41c5614_2.jpg
../input/fashiondata/data/shoes/5da81be36504fb65cb26171e_1.jpg,shoes,5da81be36504fb65cb26171e_1.jpg
../input/fashiondata/data/jewelry and watches/5da81d8a7861c2af6a5a9032_2.jpg,jewelry and watches,5da81d8a7861c2af6a5a9032_2.jpg
../input/fashiondata/data/beauty/5da821ce6504fb65d41c592d_1.jpg,beauty,5da821ce6504fb65d41c592d_1.jpg
../input/fashiondata/data/jewelry and watches/5da81adc465e00845f490abe_3.jpg,jewelry and watches,5da81adc465e00845f490abe_3.jpg
../input/fashiondata/data/jewelry and watches/5db81047d5424ee1f3352831_5.jpg,jewelry and watches,5db81047d5424ee1f3352831_5.jpg
../input/fashiondata/data/bags/5da81c8a7861c2af6a5a8559_2.jpg,bags,5da81c8a7861c2af6a5a8559_2.jpg
../input/fashiondata/data/bags/5da81cd67861c2af6a5a8862_0.jpg,bags,5da81cd67861c2af6a5a8862_0.jpg
../input/fashiondata/data/beauty/5da8217db25b035d1d17b6e4_0.jpg,beauty,5da8217db25b035d1d17b6e4_0.jpg
../input/fashiondata/data/jewelry and watches/5da817a36504fb65c4de3b43_0.jpg,jewelry and watches,5da817a36504fb65c4de3b43_0.jpg
../input/fashiondata/data/beauty/5da81cd67861c2af6a5a884c_0.jpg,beauty,5da81cd67861c2af6a5a884c_0.jpg
../input/fashiondata/data/shoes/5da81cc57861c2af6a5a8826_3.jpg,shoes,5da81cc57861c2af6a5a8826_3.jpg
../input/fashiondata/data/beauty/5da81af47d3a9baa211f8262_1.jpg,beauty,5da81af47d3a9baa211f8262_1.jpg
../input/fashiondata/data/jewelry and watches/5da81cde7861c2af6a5a88b1_3.jpg,jewelry and watches,5da81cde7861c2af6a5a88b1_3.jpg
../input/fashiondata/data/bags/5e56902fd4ad70dcc1dc5d6e_1.jpg,bags,5e56902fd4ad70dcc1dc5d6e_1.jpg
../input/fashiondata/data/shoes/5db80fbdd5424ee1f3352363_0.jpg,shoes,5db80fbdd5424ee1f3352363_0.jpg
../input/fashiondata/data/shoes/5da81af47d3a9baa211f824a_1.jpg,shoes,5da81af47d3a9baa211f824a_1.jpg
../input/fashiondata/data/bags/5db81153d5424ee1f3352f6c_3.jpg,bags,5db81153d5424ee1f3352f6c_3.jpg
../input/fashiondata/data/beauty/5da821a66504fb65da0051f5_0.jpg,beauty,5da821a66504fb65da0051f5_0.jpg
../input/fashiondata/data/shoes/5db81114d5424ee1f3352e11_1.jpg,shoes,5db81114d5424ee1f3352e11_1.jpg
../input/fashiondata/data/bags/5da81b247f3e301b4504b45a_4.jpg,bags,5da81b247f3e301b4504b45a_4.jpg
../input/fashiondata/data/jewelry and watches/5da81a506504fb65c4de3d07_1.jpg,jewelry and watches,5da81a506504fb65c4de3d07_1.jpg
../input/fashiondata/data/shoes/5da82235b25b035d1d17c0cc_4.jpg,shoes,5da82235b25b035d1d17c0cc_4.jpg
../input/fashiondata/data/beauty/5db8121fd5424ee1f3353504_1.jpg,beauty,5db8121fd5424ee1f3353504_1.jpg
../input/fashiondata/data/beauty/5da81f6f6504fb65c4de402f_0.jpg,beauty,5da81f6f6504fb65c4de402f_0.jpg
../input/fashiondata/data/shoes/5da821c36504fb65da005488_3.jpg,shoes,5da821c36504fb65da005488_3.jpg
../input/fashiondata/data/bags/5da81b2d6504fb65cb2616be_5.jpg,bags,5da81b2d6504fb65cb2616be_5.jpg
../input/fashiondata/data/bags/5da81bffb25b035d1d17a8ae_5.jpg,bags,5da81bffb25b035d1d17a8ae_5.jpg
../input/fashiondata/data/shoes/5da821eb7f3e301b4504bb3d_4.jpg,shoes,5da821eb7f3e301b4504bb3d_4.jpg
../input/fashiondata/data/jewelry and watches/5db81047d5424ee1f3352824_2.jpg,jewelry and watches,5db81047d5424ee1f3352824_2.jpg
../input/fashiondata/data/bags/5db80ffed5424ee1f33524ea_0.jpg,bags,5db80ffed5424ee1f33524ea_0.jpg
../input/fashiondata/data/bags/5db8108ad5424ee1f3352a3f_0.jpg,bags,5db8108ad5424ee1f3352a3f_0.jpg
../input/fashiondata/data/bags/5db81115d5424ee1f3352e2e_0.jpg,bags,5db81115d5424ee1f3352e2e_0.jpg
../input/fashiondata/data/bags/5da81accb25b035d1d17a570_5.jpg,bags,5da81accb25b035d1d17a570_5.jpg
../input/fashiondata/data/beauty/5da821476504fb65da004ac0_2.jpg,beauty,5da821476504fb65da004ac0_2.jpg
../input/fashiondata/data/bags/5da81f6f6504fb65c4de3ffe_4.jpg,bags,5da81f6f6504fb65c4de3ffe_4.jpg
../input/fashiondata/data/jewelry and watches/5da81a447d3a9baa211f7e86_0.jpg,jewelry and watches,5da81a447d3a9baa211f7e86_0.jpg
../input/fashiondata/data/jewelry and watches/5da81f197861c2af6a5a9417_3.jpg,jewelry and watches,5da81f197861c2af6a5a9417_3.jpg
../input/fashiondata/data/bags/5da81b247f3e301b4504b4b6_2.jpg,bags,5da81b247f3e301b4504b4b6_2.jpg
../input/fashiondata/data/jewelry and watches/5da81bcb7861c2af6a5a8486_3.jpg,jewelry and watches,5da81bcb7861c2af6a5a8486_3.jpg
../input/fashiondata/data/jewelry and watches/5db8652dd5424ee1f335379a_4.jpg,jewelry and watches,5db8652dd5424ee1f335379a_4.jpg
../input/fashiondata/data/beauty/5da821347f3e301b4504babb_3.jpg,beauty,5da821347f3e301b4504babb_3.jpg
../input/fashiondata/data/jewelry and watches/5e5128404c033d23af077e31_0.jpg,jewelry and watches,5e5128404c033d23af077e31_0.jpg
../input/fashiondata/data/shoes/5da81a496504fb65c4de3c82_0.jpg,shoes,5da81a496504fb65c4de3c82_0.jpg
../input/fashiondata/data/jewelry and watches/5da81ce47861c2af6a5a8908_0.jpg,jewelry and watches,5da81ce47861c2af6a5a8908_0.jpg
../input/fashiondata/data/shoes/5e497e394c033d18b291a4ee_4.jpg,shoes,5e497e394c033d18b291a4ee_4.jpg
../input/fashiondata/data/jewelry and watches/5da81a06b25b035d1d17a45c_2.jpg,jewelry and watches,5da81a06b25b035d1d17a45c_2.jpg
../input/fashiondata/data/jewelry and watches/5db81046d5424ee1f3352808_3.jpg,jewelry and watches,5db81046d5424ee1f3352808_3.jpg
../input/fashiondata/data/bags/5da81a2d7d3a9baa211f7ddd_4.jpg,bags,5da81a2d7d3a9baa211f7ddd_4.jpg
../input/fashiondata/data/bags/5db80fbdd5424ee1f335235f_1.jpg,bags,5db80fbdd5424ee1f335235f_1.jpg
../input/fashiondata/data/beauty/5da8211e6504fb65da0047a3_2.jpg,beauty,5da8211e6504fb65da0047a3_2.jpg
../input/fashiondata/data/beauty/5e5030684c033d42c0c054da_1.jpg,beauty,5e5030684c033d42c0c054da_1.jpg
../input/fashiondata/data/shoes/5da81cc57861c2af6a5a881b_4.jpg,shoes,5da81cc57861c2af6a5a881b_4.jpg
../input/fashiondata/data/beauty/5da81c8d6504fb65d41c56c6_2.jpg,beauty,5da81c8d6504fb65d41c56c6_2.jpg
../input/fashiondata/data/bags/5da81cb77861c2af6a5a87a9_0.jpg,bags,5da81cb77861c2af6a5a87a9_0.jpg
../input/fashiondata/data/bags/5da81cf17861c2af6a5a8a26_6.jpg,bags,5da81cf17861c2af6a5a8a26_6.jpg
../input/fashiondata/data/shoes/5da81cde7861c2af6a5a88e3_3.jpg,shoes,5da81cde7861c2af6a5a88e3_3.jpg
../input/fashiondata/data/beauty/5da81d1a7861c2af6a5a8b6d_0.jpg,beauty,5da81d1a7861c2af6a5a8b6d_0.jpg
../input/fashiondata/data/beauty/5da820d86504fb65da004218_1.jpg,beauty,5da820d86504fb65da004218_1.jpg
../input/fashiondata/data/shoes/5db810d0d5424ee1f3352be3_3.jpg,shoes,5db810d0d5424ee1f3352be3_3.jpg
../input/fashiondata/data/beauty/5da822126504fb65da0059e0_2.jpg,beauty,5da822126504fb65da0059e0_2.jpg
../input/fashiondata/data/bags/5db81004d5424ee1f3352609_0.jpg,bags,5db81004d5424ee1f3352609_0.jpg
../input/fashiondata/data/jewelry and watches/5da81c46465e00845f490b00_3.jpg,jewelry and watches,5da81c46465e00845f490b00_3.jpg
../input/fashiondata/data/bags/5db81153d5424ee1f3352f5d_4.jpg,bags,5db81153d5424ee1f3352f5d_4.jpg
../input/fashiondata/data/beauty/5da8209f6504fb65da003efb_0.jpg,beauty,5da8209f6504fb65da003efb_0.jpg
../input/fashiondata/data/bags/5da817a46504fb65d41c53b3_4.jpg,bags,5da817a46504fb65d41c53b3_4.jpg
../input/fashiondata/data/shoes/5da81f027861c2af6a5a92d9_0.jpg,shoes,5da81f027861c2af6a5a92d9_0.jpg
../input/fashiondata/data/shoes/5da81b60b25b035d1d17a75c_0.jpg,shoes,5da81b60b25b035d1d17a75c_0.jpg
../input/fashiondata/data/bags/5da81aea7d3a9baa211f8191_5.jpg,bags,5da81aea7d3a9baa211f8191_5.jpg
../input/fashiondata/data/shoes/5db81004d5424ee1f33525f1_1.jpg,shoes,5db81004d5424ee1f33525f1_1.jpg
../input/fashiondata/data/shoes/5da8218b6504fb65da004fa4_4.jpg,shoes,5da8218b6504fb65da004fa4_4.jpg
../input/fashiondata/data/beauty/5db810c9d5424ee1f3352ab1_0.jpg,beauty,5db810c9d5424ee1f3352ab1_0.jpg
../input/fashiondata/data/bags/5da8192d6504fb65cea6ffd0_4.jpg,bags,5da8192d6504fb65cea6ffd0_4.jpg
../input/fashiondata/data/shoes/5db81238d5424ee1f33536b9_1.jpg,shoes,5db81238d5424ee1f33536b9_1.jpg
../input/fashiondata/data/shoes/5da81c9d7861c2af6a5a85ef_1.jpg,shoes,5da81c9d7861c2af6a5a85ef_1.jpg
../input/fashiondata/data/shoes/5da822026504fb65da005829_1.jpg,shoes,5da822026504fb65da005829_1.jpg
../input/fashiondata/data/shoes/5da821c36504fb65da005488_1.jpg,shoes,5da821c36504fb65da005488_1.jpg
../input/fashiondata/data/bags/5da81ae67d3a9baa211f815d_0.jpg,bags,5da81ae67d3a9baa211f815d_0.jpg
../input/fashiondata/data/beauty/5da81c907861c2af6a5a8585_0.jpg,beauty,5da81c907861c2af6a5a8585_0.jpg
../input/fashiondata/data/beauty/5da820f56504fb65da00446c_2.jpg,beauty,5da820f56504fb65da00446c_2.jpg
../input/fashiondata/data/beauty/5da81c996504fb65da003632_0.jpg,beauty,5da81c996504fb65da003632_0.jpg
../input/fashiondata/data/bags/5db811e0d5424ee1f33533b4_3.jpg,bags,5db811e0d5424ee1f33533b4_3.jpg
../input/fashiondata/data/jewelry and watches/5da81ca16504fb65cb261802_5.jpg,jewelry and watches,5da81ca16504fb65cb261802_5.jpg
../input/fashiondata/data/shoes/5da817db6504fb65d41c5489_0.jpg,shoes,5da817db6504fb65d41c5489_0.jpg
../input/fashiondata/data/jewelry and watches/5db8110ed5424ee1f3352cf4_3.jpg,jewelry and watches,5db8110ed5424ee1f3352cf4_3.jpg
../input/fashiondata/data/jewelry and watches/5da81bdf6504fb65c4de3e05_3.jpg,jewelry and watches,5da81bdf6504fb65c4de3e05_3.jpg
../input/fashiondata/data/shoes/5db867e8d5424ee1f3353804_2.jpg,shoes,5db867e8d5424ee1f3353804_2.jpg
../input/fashiondata/data/beauty/5da821b86504fb65cb261a33_0.jpg,beauty,5da821b86504fb65cb261a33_0.jpg
../input/fashiondata/data/jewelry and watches/5da817a46504fb65d41c53d8_2.jpg,jewelry and watches,5da817a46504fb65d41c53d8_2.jpg
../input/fashiondata/data/jewelry and watches/5db81005d5424ee1f3352635_1.jpg,jewelry and watches,5db81005d5424ee1f3352635_1.jpg
